647,2019070908,3
655,2019070923,0
663,2019071009,2
263,2019062411,0
583,2019062500,0
591,2019070600,0
607,2019070700,0
623,2019070800,0
479,2019061200,13
487,2019061300,15
495,2019061400,18
503,2019061500,19
511,2019061600,2
