650,2019070923,0
642,2019070908,2
658,2019071009,2
258,2019062411,0
578,2019062500,0
586,2019070600,0
602,2019070700,0
618,2019070800,0
474,2019061200,15
482,2019061300,0
490,2019061400,0
498,2019061500,13
506,2019061600,1
