645,2019070908,3
653,2019070923,0
661,2019071009,2
261,2019062411,0
581,2019062500,0
589,2019070600,0
605,2019070700,0
621,2019070800,0
477,2019061200,10
485,2019061300,13
493,2019061400,18
501,2019061500,11
509,2019061600,3
