644,2019070908,6
652,2019070923,0
660,2019071009,4
264,2019062411,0
580,2019062500,0
588,2019070600,0
604,2019070700,0
620,2019070800,0
480,2019061200,18
488,2019061300,3
496,2019061400,10
504,2019061500,19
512,2019061600,2
