47558,4100000000,2019062506,72.0,64.0,999.0,25.0,22.0,999.0,999.0,8.0
47559,4200000000,2019062506,69.0,70.0,999.0,22.0,20.0,999.0,999.0,8.0
47560,1100000000,2019062506,70.0,57.0,999.0,24.0,20.0,999.0,999.0,9.0
47696,5019099000,2019070906,74.0,75.0,999.0,24.0,23.0,999.0,999.0,6.0
47697,4300000000,2019070906,70.0,52.0,999.0,23.0,21.0,999.0,999.0,6.0
47698,4400000000,2019070906,71.0,61.0,999.0,23.0,21.0,999.0,999.0,6.0
47699,4500000000,2019070906,72.0,62.0,999.0,24.0,22.0,999.0,999.0,6.0
47700,4600000000,2019070906,71.0,64.0,999.0,23.0,21.0,999.0,999.0,6.0
47701,4700000000,2019070906,70.0,73.0,999.0,23.0,21.0,999.0,999.0,5.0
47702,4800000000,2019070906,69.0,57.0,999.0,22.0,20.0,999.0,999.0,7.0
47703,2600000000,2019070906,71.0,70.0,999.0,23.0,21.0,999.0,999.0,8.0
47704,2700000000,2019070906,70.0,69.0,999.0,23.0,21.0,999.0,999.0,5.0
47705,2800000000,2019070906,72.0,54.0,999.0,25.0,22.0,999.0,999.0,7.0
47706,2900000000,2019070906,73.0,66.0,999.0,24.0,23.0,999.0,999.0,8.0
47707,3000000000,2019070906,71.0,56.0,999.0,23.0,21.0,999.0,999.0,6.0
47708,3100000000,2019070906,70.0,65.0,999.0,22.0,21.0,999.0,999.0,8.0
47709,3600000000,2019070906,70.0,55.0,999.0,23.0,21.0,999.0,999.0,6.0
47710,4100000000,2019070906,71.0,51.0,999.0,24.0,21.0,999.0,999.0,7.0
47711,4200000000,2019070906,69.0,61.0,999.0,22.0,19.0,999.0,999.0,9.0
47712,1100000000,2019070906,71.0,49.0,999.0,24.0,21.0,999.0,999.0,7.0
47713,5000000000,2019070918,72.0,999.0,999.0,23.0,22.0,999.0,999.0,999.0
47714,5019000000,2019070918,73.0,999.0,999.0,23.0,22.0,999.0,999.0,999.0
47715,5019099000,2019070918,73.0,999.0,999.0,23.0,22.0,999.0,999.0,999.0
47716,4300000000,2019070918,71.0,999.0,999.0,24.0,21.0,999.0,999.0,999.0
47717,4400000000,2019070918,72.0,999.0,999.0,24.0,22.0,999.0,999.0,999.0
47718,4500000000,2019070918,74.0,999.0,999.0,24.0,23.0,999.0,999.0,999.0
47719,4600000000,2019070918,71.0,999.0,999.0,22.0,21.0,999.0,999.0,999.0
47720,4700000000,2019070918,70.0,999.0,999.0,22.0,21.0,999.0,999.0,999.0
47721,4800000000,2019070918,70.0,999.0,999.0,22.0,21.0,999.0,999.0,999.0
47722,2600000000,2019070918,69.0,999.0,999.0,21.0,20.0,999.0,999.0,999.0
47723,2700000000,2019070918,70.0,999.0,999.0,22.0,20.0,999.0,999.0,999.0
47724,2800000000,2019070918,73.0,999.0,999.0,26.0,22.0,999.0,999.0,999.0
47725,2900000000,2019070918,73.0,999.0,999.0,24.0,23.0,999.0,999.0,999.0
47726,3000000000,2019070918,72.0,999.0,999.0,24.0,22.0,999.0,999.0,999.0
47727,3100000000,2019070918,69.0,999.0,999.0,21.0,20.0,999.0,999.0,999.0
47728,3600000000,2019070918,70.0,999.0,999.0,23.0,21.0,999.0,999.0,999.0
47729,4100000000,2019070918,74.0,999.0,999.0,26.0,23.0,999.0,999.0,999.0
47730,4200000000,2019070918,69.0,999.0,999.0,22.0,19.0,999.0,999.0,999.0
47731,1100000000,2019070918,70.0,999.0,999.0,24.0,20.0,999.0,999.0,999.0
47732,5000000000,2019071006,73.0,56.0,999.0,23.0,23.0,999.0,999.0,4.0
47733,5019000000,2019071006,73.0,65.0,999.0,23.0,22.0,999.0,999.0,4.0
47734,5019099000,2019071006,73.0,65.0,999.0,23.0,22.0,999.0,999.0,4.0
47735,4300000000,2019071006,70.0,52.0,999.0,23.0,21.0,999.0,999.0,5.0
47736,4400000000,2019071006,71.0,68.0,999.0,23.0,21.0,999.0,999.0,5.0
47737,4500000000,2019071006,72.0,62.0,999.0,23.0,22.0,999.0,999.0,4.0
47738,4600000000,2019071006,72.0,76.0,999.0,23.0,22.0,999.0,999.0,4.0
47739,4700000000,2019071006,70.0,75.0,999.0,22.0,20.0,999.0,999.0,4.0
47740,4800000000,2019071006,70.0,63.0,999.0,22.0,21.0,999.0,999.0,4.0
47741,2600000000,2019071006,72.0,69.0,999.0,23.0,22.0,999.0,999.0,4.0
47742,2700000000,2019071006,69.0,71.0,999.0,22.0,20.0,999.0,999.0,4.0
47743,2800000000,2019071006,72.0,58.0,999.0,25.0,22.0,999.0,999.0,5.0
47744,2900000000,2019071006,74.0,72.0,999.0,24.0,23.0,999.0,999.0,4.0
47745,3000000000,2019071006,71.0,55.0,999.0,23.0,21.0,999.0,999.0,5.0
47746,3100000000,2019071006,71.0,65.0,999.0,22.0,21.0,999.0,999.0,4.0
47747,3600000000,2019071006,70.0,62.0,999.0,23.0,21.0,999.0,999.0,5.0
47748,4100000000,2019071006,73.0,60.0,999.0,25.0,22.0,999.0,999.0,5.0
47749,4200000000,2019071006,70.0,57.0,999.0,23.0,20.0,999.0,999.0,5.0
47750,1100000000,2019071006,70.0,50.0,999.0,24.0,20.0,999.0,999.0,5.0
47694,5000000000,2019070906,72.0,63.0,999.0,23.0,22.0,999.0,999.0,8.0
47695,5019000000,2019070906,74.0,75.0,999.0,24.0,23.0,999.0,999.0,6.0
31815,4600000000,2019061106,64.0,78.0,999.0,18.0,17.0,999.0,999.0,7.0
31816,4600000000,2019061118,64.0,999.0,999.0,18.0,17.0,999.0,999.0,999.0
31817,4600000000,2019061206,67.0,65.0,999.0,20.0,19.0,999.0,999.0,9.0
31818,4600000000,2019061218,64.0,999.0,999.0,18.0,17.0,999.0,999.0,999.0
31819,4600000000,2019061306,68.0,64.0,999.0,21.0,19.0,999.0,999.0,9.0
31820,4600000000,2019061318,66.0,999.0,999.0,19.0,18.0,999.0,999.0,999.0
31821,4600000000,2019061406,67.0,84.0,999.0,20.0,19.0,999.0,999.0,5.0
31822,4600000000,2019061418,67.0,999.0,999.0,20.0,19.0,999.0,999.0,999.0
31823,4600000000,2019061506,68.0,84.0,999.0,21.0,19.0,999.0,999.0,7.0
31824,4600000000,2019061518,64.0,999.0,999.0,18.0,17.0,999.0,999.0,999.0
31825,4600000000,2019061606,68.0,79.0,999.0,21.0,19.0,999.0,999.0,9.0
31826,4600000000,2019061618,64.0,999.0,999.0,18.0,17.0,999.0,999.0,999.0
34255,4100000000,2019061106,65.0,64.0,999.0,19.0,17.0,999.0,999.0,7.0
34256,4100000000,2019061118,65.0,999.0,999.0,19.0,17.0,999.0,999.0,999.0
34257,4100000000,2019061206,67.0,62.0,999.0,20.0,18.0,999.0,999.0,7.0
34258,4100000000,2019061218,66.0,999.0,999.0,20.0,18.0,999.0,999.0,999.0
34259,4100000000,2019061306,69.0,70.0,999.0,22.0,20.0,999.0,999.0,9.0
34260,4100000000,2019061318,68.0,999.0,999.0,21.0,19.0,999.0,999.0,999.0
34261,4100000000,2019061406,69.0,74.0,999.0,22.0,20.0,999.0,999.0,7.0
34262,4100000000,2019061418,68.0,999.0,999.0,21.0,19.0,999.0,999.0,999.0
34263,4100000000,2019061506,68.0,78.0,999.0,21.0,19.0,999.0,999.0,7.0
34264,4100000000,2019061518,66.0,999.0,999.0,20.0,18.0,999.0,999.0,999.0
34265,4100000000,2019061606,69.0,70.0,999.0,22.0,20.0,999.0,999.0,9.0
34266,4100000000,2019061618,67.0,999.0,999.0,20.0,19.0,999.0,999.0,999.0
32059,4700000000,2019061106,64.0,63.0,999.0,19.0,16.0,999.0,999.0,5.0
32060,4700000000,2019061118,65.0,999.0,999.0,19.0,17.0,999.0,999.0,999.0
32061,4700000000,2019061206,66.0,61.0,999.0,20.0,18.0,999.0,999.0,9.0
32062,4700000000,2019061218,68.0,999.0,999.0,21.0,19.0,999.0,999.0,999.0
32063,4700000000,2019061306,69.0,63.0,999.0,22.0,20.0,999.0,999.0,9.0
32064,4700000000,2019061318,70.0,999.0,999.0,24.0,20.0,999.0,999.0,999.0
32065,4700000000,2019061406,68.0,82.0,999.0,21.0,19.0,999.0,999.0,4.0
32066,4700000000,2019061418,68.0,999.0,999.0,21.0,19.0,999.0,999.0,999.0
32067,4700000000,2019061506,69.0,74.0,999.0,22.0,19.0,999.0,999.0,9.0
32068,4700000000,2019061518,68.0,999.0,999.0,21.0,19.0,999.0,999.0,999.0
32069,4700000000,2019061606,68.0,78.0,999.0,21.0,19.0,999.0,999.0,9.0
32070,4700000000,2019061618,66.0,999.0,999.0,20.0,18.0,999.0,999.0,999.0
34499,4200000000,2019061106,63.0,61.0,999.0,18.0,16.0,999.0,999.0,7.0
34500,4200000000,2019061118,66.0,999.0,999.0,20.0,18.0,999.0,999.0,999.0
34501,4200000000,2019061206,63.0,50.0,999.0,18.0,16.0,999.0,999.0,11.0
34502,4200000000,2019061218,69.0,999.0,999.0,22.0,20.0,999.0,999.0,999.0
34503,4200000000,2019061306,68.0,72.0,999.0,21.0,19.0,999.0,999.0,9.0
34504,4200000000,2019061318,70.0,999.0,999.0,23.0,21.0,999.0,999.0,999.0
34505,4200000000,2019061406,65.0,72.0,999.0,19.0,17.0,999.0,999.0,7.0
34506,4200000000,2019061418,69.0,999.0,999.0,22.0,20.0,999.0,999.0,999.0
34507,4200000000,2019061506,69.0,80.0,999.0,22.0,20.0,999.0,999.0,7.0
34508,4200000000,2019061518,67.0,999.0,999.0,20.0,18.0,999.0,999.0,999.0
34509,4200000000,2019061606,65.0,75.0,999.0,19.0,17.0,999.0,999.0,8.0
34510,4200000000,2019061618,69.0,999.0,999.0,22.0,20.0,999.0,999.0,999.0
32303,4800000000,2019061106,65.0,58.0,999.0,19.0,17.0,999.0,999.0,5.0
32304,4800000000,2019061118,64.0,999.0,999.0,18.0,16.0,999.0,999.0,999.0
32305,4800000000,2019061206,68.0,67.0,999.0,21.0,19.0,999.0,999.0,9.0
32306,4800000000,2019061218,64.0,999.0,999.0,18.0,16.0,999.0,999.0,999.0
32307,4800000000,2019061306,68.0,63.0,999.0,21.0,19.0,999.0,999.0,9.0
32308,4800000000,2019061318,67.0,999.0,999.0,20.0,18.0,999.0,999.0,999.0
32309,4800000000,2019061406,68.0,76.0,999.0,21.0,19.0,999.0,999.0,7.0
32310,4800000000,2019061418,67.0,999.0,999.0,20.0,19.0,999.0,999.0,999.0
32311,4800000000,2019061506,68.0,73.0,999.0,21.0,19.0,999.0,999.0,8.0
32312,4800000000,2019061518,65.0,999.0,999.0,19.0,18.0,999.0,999.0,999.0
32313,4800000000,2019061606,68.0,76.0,999.0,21.0,19.0,999.0,999.0,7.0
32314,4800000000,2019061618,64.0,999.0,999.0,18.0,16.0,999.0,999.0,999.0
34743,1100000000,2019061106,64.0,50.0,999.0,19.0,16.0,999.0,999.0,8.0
34744,1100000000,2019061118,66.0,999.0,999.0,20.0,17.0,999.0,999.0,999.0
34745,1100000000,2019061206,66.0,53.0,999.0,20.0,18.0,999.0,999.0,10.0
34746,1100000000,2019061218,67.0,999.0,999.0,21.0,18.0,999.0,999.0,999.0
34747,1100000000,2019061306,67.0,71.0,999.0,21.0,18.0,999.0,999.0,9.0
34748,1100000000,2019061318,68.0,999.0,999.0,22.0,19.0,999.0,999.0,999.0
34749,1100000000,2019061406,67.0,70.0,999.0,21.0,18.0,999.0,999.0,5.0
34750,1100000000,2019061418,69.0,999.0,999.0,22.0,19.0,999.0,999.0,999.0
34751,1100000000,2019061506,68.0,66.0,999.0,21.0,19.0,999.0,999.0,10.0
34752,1100000000,2019061518,68.0,999.0,999.0,21.0,19.0,999.0,999.0,999.0
34753,1100000000,2019061606,67.0,64.0,999.0,21.0,18.0,999.0,999.0,9.0
34754,1100000000,2019061618,68.0,999.0,999.0,21.0,19.0,999.0,999.0,999.0
32547,2600000000,2019061106,66.0,65.0,999.0,20.0,17.0,999.0,999.0,7.0
32548,2600000000,2019061118,62.0,999.0,999.0,17.0,15.0,999.0,999.0,999.0
32549,2600000000,2019061206,67.0,60.0,999.0,21.0,18.0,999.0,999.0,7.0
32550,2600000000,2019061218,64.0,999.0,999.0,18.0,16.0,999.0,999.0,999.0
32551,2600000000,2019061306,69.0,58.0,999.0,22.0,19.0,999.0,999.0,9.0
32552,2600000000,2019061318,66.0,999.0,999.0,20.0,18.0,999.0,999.0,999.0
32553,2600000000,2019061406,69.0,75.0,999.0,22.0,20.0,999.0,999.0,5.0
32554,2600000000,2019061418,67.0,999.0,999.0,20.0,18.0,999.0,999.0,999.0
32555,2600000000,2019061506,69.0,76.0,999.0,22.0,19.0,999.0,999.0,7.0
32556,2600000000,2019061518,65.0,999.0,999.0,19.0,18.0,999.0,999.0,999.0
32557,2600000000,2019061606,69.0,80.0,999.0,22.0,20.0,999.0,999.0,4.0
32558,2600000000,2019061618,64.0,999.0,999.0,18.0,16.0,999.0,999.0,999.0
32791,2700000000,2019061106,64.0,65.0,999.0,19.0,16.0,999.0,999.0,7.0
32792,2700000000,2019061118,66.0,999.0,999.0,20.0,17.0,999.0,999.0,999.0
32793,2700000000,2019061206,66.0,58.0,999.0,20.0,18.0,999.0,999.0,7.0
32794,2700000000,2019061218,68.0,999.0,999.0,21.0,19.0,999.0,999.0,999.0
32795,2700000000,2019061306,69.0,63.0,999.0,22.0,20.0,999.0,999.0,9.0
32796,2700000000,2019061318,70.0,999.0,999.0,24.0,20.0,999.0,999.0,999.0
32797,2700000000,2019061406,66.0,81.0,999.0,20.0,18.0,999.0,999.0,5.0
32798,2700000000,2019061418,69.0,999.0,999.0,22.0,20.0,999.0,999.0,999.0
32799,2700000000,2019061506,69.0,73.0,999.0,22.0,19.0,999.0,999.0,7.0
32800,2700000000,2019061518,68.0,999.0,999.0,21.0,19.0,999.0,999.0,999.0
32801,2700000000,2019061606,68.0,78.0,999.0,21.0,19.0,999.0,999.0,7.0
32802,2700000000,2019061618,66.0,999.0,999.0,20.0,18.0,999.0,999.0,999.0
47581,5019000000,2019070606,72.0,66.0,999.0,23.0,22.0,999.0,999.0,11.0
47582,5019099000,2019070606,72.0,66.0,999.0,23.0,22.0,999.0,999.0,11.0
47583,4300000000,2019070606,74.0,50.0,999.0,27.0,23.0,999.0,999.0,9.0
47584,4400000000,2019070606,73.0,62.0,999.0,25.0,22.0,999.0,999.0,9.0
47585,4500000000,2019070606,75.0,56.0,999.0,26.0,24.0,999.0,999.0,9.0
47586,4600000000,2019070606,73.0,63.0,999.0,25.0,23.0,999.0,999.0,10.0
47587,4700000000,2019070606,72.0,70.0,999.0,24.0,22.0,999.0,999.0,10.0
47588,4800000000,2019070606,72.0,65.0,999.0,24.0,22.0,999.0,999.0,10.0
47589,2600000000,2019070606,74.0,77.0,999.0,25.0,23.0,999.0,999.0,10.0
47590,2700000000,2019070606,73.0,72.0,999.0,25.0,23.0,999.0,999.0,10.0
47591,2800000000,2019070606,75.0,51.0,999.0,28.0,24.0,999.0,999.0,9.0
47592,2900000000,2019070606,76.0,56.0,999.0,26.0,24.0,999.0,999.0,10.0
47593,3000000000,2019070606,72.0,52.0,999.0,25.0,22.0,999.0,999.0,9.0
47594,3100000000,2019070606,74.0,67.0,999.0,25.0,23.0,999.0,999.0,10.0
47595,3600000000,2019070606,74.0,55.0,999.0,26.0,23.0,999.0,999.0,9.0
47596,4100000000,2019070606,75.0,58.0,999.0,28.0,24.0,999.0,999.0,9.0
47597,4200000000,2019070606,74.0,69.0,999.0,25.0,23.0,999.0,999.0,9.0
47598,1100000000,2019070606,74.0,55.0,999.0,28.0,23.0,999.0,999.0,9.0
47599,5000000000,2019070618,70.0,999.0,999.0,22.0,21.0,999.0,999.0,999.0
47580,5000000000,2019070606,73.0,52.0,999.0,24.0,22.0,999.0,999.0,11.0
47600,5019000000,2019070618,73.0,999.0,999.0,23.0,22.0,999.0,999.0,999.0
47601,5019099000,2019070618,73.0,999.0,999.0,23.0,22.0,999.0,999.0,999.0
47602,4300000000,2019070618,72.0,999.0,999.0,25.0,22.0,999.0,999.0,999.0
47603,4400000000,2019070618,74.0,999.0,999.0,26.0,23.0,999.0,999.0,999.0
47604,4500000000,2019070618,73.0,999.0,999.0,25.0,23.0,999.0,999.0,999.0
47605,4600000000,2019070618,71.0,999.0,999.0,23.0,21.0,999.0,999.0,999.0
47606,4700000000,2019070618,70.0,999.0,999.0,22.0,20.0,999.0,999.0,999.0
47607,4800000000,2019070618,69.0,999.0,999.0,22.0,20.0,999.0,999.0,999.0
47608,2600000000,2019070618,70.0,999.0,999.0,22.0,20.0,999.0,999.0,999.0
47609,2700000000,2019070618,71.0,999.0,999.0,23.0,21.0,999.0,999.0,999.0
47610,2800000000,2019070618,75.0,999.0,999.0,28.0,24.0,999.0,999.0,999.0
47611,2900000000,2019070618,74.0,999.0,999.0,25.0,23.0,999.0,999.0,999.0
47612,3000000000,2019070618,76.0,999.0,999.0,28.0,24.0,999.0,999.0,999.0
47613,3100000000,2019070618,70.0,999.0,999.0,22.0,21.0,999.0,999.0,999.0
47614,3600000000,2019070618,71.0,999.0,999.0,24.0,21.0,999.0,999.0,999.0
47615,4100000000,2019070618,76.0,999.0,999.0,28.0,24.0,999.0,999.0,999.0
47616,4200000000,2019070618,74.0,999.0,999.0,26.0,23.0,999.0,999.0,999.0
47617,1100000000,2019070618,76.0,999.0,999.0,29.0,24.0,999.0,999.0,999.0
47618,5000000000,2019070706,71.0,63.0,999.0,23.0,21.0,999.0,999.0,8.0
47619,5019000000,2019070706,73.0,74.0,999.0,23.0,22.0,999.0,999.0,8.0
47620,5019099000,2019070706,73.0,74.0,999.0,23.0,22.0,999.0,999.0,8.0
47621,4300000000,2019070706,71.0,50.0,999.0,24.0,21.0,999.0,999.0,9.0
47622,4400000000,2019070706,72.0,67.0,999.0,24.0,22.0,999.0,999.0,9.0
47623,4500000000,2019070706,72.0,53.0,999.0,24.0,22.0,999.0,999.0,9.0
47624,4600000000,2019070706,70.0,67.0,999.0,23.0,21.0,999.0,999.0,8.0
47625,4700000000,2019070706,70.0,69.0,999.0,23.0,20.0,999.0,999.0,8.0
47626,4800000000,2019070706,71.0,61.0,999.0,23.0,21.0,999.0,999.0,8.0
47627,2600000000,2019070706,70.0,69.0,999.0,23.0,21.0,999.0,999.0,8.0
47628,2700000000,2019070706,70.0,73.0,999.0,23.0,20.0,999.0,999.0,8.0
47629,2800000000,2019070706,74.0,61.0,999.0,26.0,23.0,999.0,999.0,9.0
47630,2900000000,2019070706,72.0,59.0,999.0,24.0,22.0,999.0,999.0,8.0
47631,3000000000,2019070706,72.0,54.0,999.0,24.0,22.0,999.0,999.0,9.0
47632,3100000000,2019070706,71.0,64.0,999.0,23.0,21.0,999.0,999.0,8.0
47633,3600000000,2019070706,72.0,54.0,999.0,24.0,22.0,999.0,999.0,9.0
47634,4100000000,2019070706,74.0,65.0,999.0,26.0,23.0,999.0,999.0,9.0
47635,4200000000,2019070706,71.0,74.0,999.0,24.0,21.0,999.0,999.0,8.0
47636,1100000000,2019070706,72.0,52.0,999.0,25.0,21.0,999.0,999.0,9.0
47637,5000000000,2019070718,72.0,999.0,999.0,23.0,22.0,999.0,999.0,999.0
47638,5019000000,2019070718,73.0,999.0,999.0,23.0,23.0,999.0,999.0,999.0
47639,5019099000,2019070718,73.0,999.0,999.0,23.0,23.0,999.0,999.0,999.0
47640,4300000000,2019070718,70.0,999.0,999.0,23.0,20.0,999.0,999.0,999.0
47641,4400000000,2019070718,71.0,999.0,999.0,24.0,21.0,999.0,999.0,999.0
47642,4500000000,2019070718,73.0,999.0,999.0,24.0,22.0,999.0,999.0,999.0
47643,4600000000,2019070718,68.0,999.0,999.0,21.0,19.0,999.0,999.0,999.0
47644,4700000000,2019070718,68.0,999.0,999.0,21.0,19.0,999.0,999.0,999.0
47645,4800000000,2019070718,68.0,999.0,999.0,21.0,19.0,999.0,999.0,999.0
47646,2600000000,2019070718,67.0,999.0,999.0,20.0,18.0,999.0,999.0,999.0
47647,2700000000,2019070718,69.0,999.0,999.0,22.0,19.0,999.0,999.0,999.0
47648,2800000000,2019070718,72.0,999.0,999.0,25.0,21.0,999.0,999.0,999.0
47649,2900000000,2019070718,71.0,999.0,999.0,23.0,21.0,999.0,999.0,999.0
47650,3000000000,2019070718,71.0,999.0,999.0,24.0,21.0,999.0,999.0,999.0
47651,3100000000,2019070718,69.0,999.0,999.0,21.0,20.0,999.0,999.0,999.0
47652,3600000000,2019070718,70.0,999.0,999.0,23.0,20.0,999.0,999.0,999.0
47653,4100000000,2019070718,72.0,999.0,999.0,25.0,21.0,999.0,999.0,999.0
47654,4200000000,2019070718,70.0,999.0,999.0,23.0,20.0,999.0,999.0,999.0
47655,1100000000,2019070718,71.0,999.0,999.0,25.0,21.0,999.0,999.0,999.0
47675,5000000000,2019070818,70.0,999.0,999.0,22.0,21.0,999.0,999.0,999.0
47676,5019000000,2019070818,72.0,999.0,999.0,23.0,22.0,999.0,999.0,999.0
47677,5019099000,2019070818,72.0,999.0,999.0,23.0,22.0,999.0,999.0,999.0
47678,4300000000,2019070818,71.0,999.0,999.0,24.0,21.0,999.0,999.0,999.0
47679,4400000000,2019070818,72.0,999.0,999.0,24.0,22.0,999.0,999.0,999.0
47680,4500000000,2019070818,74.0,999.0,999.0,25.0,23.0,999.0,999.0,999.0
47681,4600000000,2019070818,70.0,999.0,999.0,22.0,21.0,999.0,999.0,999.0
47682,4700000000,2019070818,70.0,999.0,999.0,22.0,21.0,999.0,999.0,999.0
47683,4800000000,2019070818,70.0,999.0,999.0,22.0,21.0,999.0,999.0,999.0
47684,2600000000,2019070818,69.0,999.0,999.0,21.0,20.0,999.0,999.0,999.0
47685,2700000000,2019070818,70.0,999.0,999.0,22.0,20.0,999.0,999.0,999.0
47686,2800000000,2019070818,72.0,999.0,999.0,25.0,21.0,999.0,999.0,999.0
47687,2900000000,2019070818,71.0,999.0,999.0,23.0,21.0,999.0,999.0,999.0
47688,3000000000,2019070818,72.0,999.0,999.0,24.0,22.0,999.0,999.0,999.0
47689,3100000000,2019070818,69.0,999.0,999.0,21.0,20.0,999.0,999.0,999.0
47690,3600000000,2019070818,71.0,999.0,999.0,23.0,21.0,999.0,999.0,999.0
47691,4100000000,2019070818,73.0,999.0,999.0,25.0,22.0,999.0,999.0,999.0
47692,4200000000,2019070818,70.0,999.0,999.0,23.0,20.0,999.0,999.0,999.0
47693,1100000000,2019070818,70.0,999.0,999.0,24.0,20.0,999.0,999.0,999.0
47751,5000000000,2019071018,73.0,999.0,999.0,23.0,22.0,999.0,999.0,999.0
47752,5019000000,2019071018,71.0,999.0,999.0,22.0,21.0,999.0,999.0,999.0
47753,5019099000,2019071018,71.0,999.0,999.0,22.0,21.0,999.0,999.0,999.0
47754,4300000000,2019071018,69.0,999.0,999.0,21.0,20.0,999.0,999.0,999.0
47755,4400000000,2019071018,73.0,999.0,999.0,23.0,22.0,999.0,999.0,999.0
47756,4500000000,2019071018,73.0,999.0,999.0,23.0,23.0,999.0,999.0,999.0
47757,4600000000,2019071018,73.0,999.0,999.0,23.0,23.0,999.0,999.0,999.0
47758,4700000000,2019071018,71.0,999.0,999.0,22.0,22.0,999.0,999.0,999.0
47759,4800000000,2019071018,73.0,999.0,999.0,23.0,23.0,999.0,999.0,999.0
47760,2600000000,2019071018,71.0,999.0,999.0,22.0,21.0,999.0,999.0,999.0
47761,2700000000,2019071018,73.0,999.0,999.0,23.0,23.0,999.0,999.0,999.0
47762,2800000000,2019071018,71.0,999.0,999.0,23.0,21.0,999.0,999.0,999.0
47763,2900000000,2019071018,72.0,999.0,999.0,23.0,22.0,999.0,999.0,999.0
47764,3000000000,2019071018,74.0,999.0,999.0,24.0,23.0,999.0,999.0,999.0
47765,3100000000,2019071018,71.0,999.0,999.0,22.0,22.0,999.0,999.0,999.0
47766,3600000000,2019071018,71.0,999.0,999.0,22.0,21.0,999.0,999.0,999.0
47767,4100000000,2019071018,73.0,999.0,999.0,24.0,22.0,999.0,999.0,999.0
47768,4200000000,2019071018,71.0,999.0,999.0,23.0,21.0,999.0,999.0,999.0
47769,1100000000,2019071018,72.0,999.0,999.0,23.0,22.0,999.0,999.0,999.0
30724,5000000000,2019061106,68.0,68.0,999.0,21.0,19.0,999.0,999.0,5.0
30725,5000000000,2019061118,64.0,999.0,999.0,18.0,17.0,999.0,999.0,999.0
30726,5000000000,2019061206,67.0,70.0,999.0,20.0,18.0,999.0,999.0,12.0
30727,5000000000,2019061218,64.0,999.0,999.0,18.0,17.0,999.0,999.0,999.0
30728,5000000000,2019061306,69.0,67.0,999.0,22.0,20.0,999.0,999.0,9.0
30729,5000000000,2019061318,69.0,999.0,999.0,21.0,20.0,999.0,999.0,999.0
