649,2019070923,0
641,2019070908,4
657,2019071009,3
257,2019062411,0
577,2019062500,0
585,2019070600,0
601,2019070700,0
617,2019070800,0
473,2019061200,17
481,2019061300,1
489,2019061400,8
497,2019061500,13
505,2019061600,9
