648,2019070908,3
656,2019070923,0
664,2019071009,5
260,2019062411,0
584,2019062500,0
592,2019070600,0
608,2019070700,0
624,2019070800,0
476,2019061200,19
484,2019061300,5
492,2019061400,13
500,2019061500,0
508,2019061600,11
